Citations,PI,Title,Link,Year
,Cintia de Paiva,"Epithelial and Mesenchymal Cell Biology-Matrix Metalloproteinase-9 Knockout Confers Resistance to Corneal Epithelial Barrier Disruption in Experimental Dry EyeSC Pflugfelder, W Farley, L Luo, LZ Chen, CS Paiva, LC Olmos, DQ Li, ...American Journal of Pathology 166 (1), 61-72, 2005",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=300&pagesize=100&citation_for_view=X2vF2DkAAAAJ:4MWp96NkSFoC,2005
,Cintia de Paiva,"Effects of IL-13 Stimulation on Primary Mouse Conjunctival Epithelial CulturesJT Henriksson, X Zhang, DQ Li, C De Paiva, S PflugfelderInvestigative Ophthalmology & Visual Science 54 (15), 2075-2075, 2013",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=300&pagesize=100&citation_for_view=X2vF2DkAAAAJ:eJXPG6dFmWUC,2013
,Cintia de Paiva,"Effects of experimental dry eye on tear cytokine profiles in two strains of miceAL Villarreal, RM Corrales, CS De Paiva, W Farley, ME Stern, DQ Li, ...Investigative Ophthalmology & Visual Science 46 (13), 4468-4468, 2005",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=300&pagesize=100&citation_for_view=X2vF2DkAAAAJ:HDshCWvjkbEC,2005
,Cintia de Paiva,"Effects of Experimental Desiccating Stress on Corneal Nerve Density and Barrier FunctionR Ram, RM Corrales, MP John, KC Tesareski, BA Castillon, CS de Paiva, ...Investigative Ophthalmology & Visual Science 52 (14), 3761-3761, 2011",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=300&pagesize=100&citation_for_view=X2vF2DkAAAAJ:WqliGbK-hY8C,2011
,Cintia de Paiva,"Effects of Cathepsin S Inhibition in the Age-Related Dry Eye PhenotypeCM Trujillo Vargas, JG Galletti, KK Scholand, W Haap, T Santos Ferreira, ...Association for Research in Vision and Ophthalmology, 2023",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=200&pagesize=100&citation_for_view=X2vF2DkAAAAJ:8Xgff_V0N9gC,2023
,Cintia de Paiva,"Effects of Cathepsin S inhibition in the Aged Lacrimal GlandJG Galletti, K Scholand, W Haap, T Ferreira, Z Yu, CS De PaivaInvestigative Ophthalmology & Visual Science 63 (7), 1974–A0304-1974–A0304, 2022",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=200&pagesize=100&citation_for_view=X2vF2DkAAAAJ:L1USKYWJimsC,2022
,Cintia de Paiva,"Effects of a novel integrin antagonist, GW559090, in an experimental dry eye modelAH Krauss, RM Corrales, FSA Pelegrino, J Tukler-Henriksson, E Kurali, ...Investigative Ophthalmology & Visual Science 56 (7), 2472-2472, 2015",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=200&pagesize=100&citation_for_view=X2vF2DkAAAAJ:XiVPGOgt02cC,2015
,Cintia de Paiva,"Effects of Age and Genetic Diversity Background on Ectopic Lymphoid Structures in the Lacrimal GlandCS De Paiva, K Scholand, HP Makarenkova, Z YuInvestigative Ophthalmology & Visual Science 63 (7), 2275-2275, 2022",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=200&pagesize=100&citation_for_view=X2vF2DkAAAAJ:prdVHNxh-e8C,2022
,Cintia de Paiva,"Effect of Experimental Dry Eye on Expression of Matrix Metalloproteinases and TIMPs by the Ocular Surface EpitheliaRM Corrales, S Narayanan, CS Paiva, W Farley, ME Stern, DQ Li, ...Investigative Ophthalmology & Visual Science 46 (13), 4463-4463, 2005",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=300&pagesize=100&citation_for_view=X2vF2DkAAAAJ:p__nRnzSRKYC,2005
,Cintia de Paiva,"Effect of Evaporative Stress on Meibomian Gland Proliferative Status and Lipid-Protein CompositionM Geyfman, J Suhalim, T Shah, C De Paiva, S Pflugfelder, E Potma, ...Investigative Ophthalmology & Visual Science 54 (15), 922-922, 2013",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=300&pagesize=100&citation_for_view=X2vF2DkAAAAJ:J-pR_7NvFogC,2013
,Cintia de Paiva,"Effect of desiccating stress on mouse meibomian gland function (vol 12, pg 59, 2014)JL Suhalim, GJ Parfitt, Y Xie, CS De Paiva, SC Pflugfelder, TN Shah, ...OCULAR SURFACE 12 (2), 159-159, 2014",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=300&pagesize=100&citation_for_view=X2vF2DkAAAAJ:CHSYGLWDkRkC,2014
,Cintia de Paiva,"Ectopic lymphoid structures in the aged lacrimal glandsCM Trujillo Vargas, JG Galletti, KK Scholand, Z Yu, O Mauduit, V Delcroix, ...Elsevier, 2023",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=200&pagesize=100&citation_for_view=X2vF2DkAAAAJ:Xz60mAmATU4C,2023
,Cintia de Paiva,"Ectoine Preserves Corneal Barrier via Suppressing IL-36α signaling pathway in Experimental Dry Eye ModelN Lin, X Chen, H Liu, CS De Paiva, SC Pflugfelder, DQ LiInvestigative Ophthalmology & Visual Science 65 (7), 5720-5720, 2024",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=200&pagesize=100&citation_for_view=X2vF2DkAAAAJ:5bg8sr1QxYwC,2024
,Cintia de Paiva,"Dry eye worsens the outcome of corneal alkali burnsCS De Paiva, EM Rocha",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=300&pagesize=100&citation_for_view=X2vF2DkAAAAJ:CdxZDUztZiMC,2015
,Cintia de Paiva,"Dry EyeJT Henriksson, CS de PaivaaOcular Surface: Anatomy and Physiology, Disorders and Therapeutic Care, 81, 2012",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=300&pagesize=100&citation_for_view=X2vF2DkAAAAJ:foquWX3nUaYC,2012
,Cintia de Paiva,"Dry Eye Disease: Understanding the biological contributions of Aging and SexCS De PaivaInvestigative Ophthalmology & Visual Science 64 (8), 4754-4754, 2023",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=200&pagesize=100&citation_for_view=X2vF2DkAAAAJ:OBSaB-F7qqsC,2023
,Cintia de Paiva,"Disruption of TGF-β Signaling Improves Dry Eye DiseaseCS De Paiva, E Volpe, NB Ghandi, JD Pitcher III, WJ Farley, DQ Li, ...Investigative Ophthalmology & Visual Science 52 (14), 3770-3770, 2011",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=300&pagesize=100&citation_for_view=X2vF2DkAAAAJ:9vf0nzSNQJEC,2011
,Cintia de Paiva,"Differentially expressed tear proteins in Sjögren syndrome keratoconjunctivitis siccaSP Yoon, E Serrano, Z Yu, SC Pflugfelder, CS De PaivaInvestigative Ophthalmology & Visual Science 63 (7), 1537–A0262-1537–A0262, 2022",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=200&pagesize=100&citation_for_view=X2vF2DkAAAAJ:PYBJJbyH-FwC,2022
,Cintia de Paiva,"Differentially Expressed Gene Pathways in the Conjunctiva of Sjögren Syndrome Keratoconjunctivitis SiccaCM Trujillo Vargas, CS de Paiva, L Schaefer, Z Yu, RA Britton, ...Frontiers Research Foundation, 2021",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=200&pagesize=100&citation_for_view=X2vF2DkAAAAJ:qwy9JoKyICEC,2021
,Cintia de Paiva,"Dexamethasone Protects Cornea From Alkali-Induced and Dry eye Injury Through an Increase of Metalloproteinase-8CS De Paiva, C Camodeca, E Nuti, A Rossello, SC Pflugfelder, DQ Li, ...Investigative Ophthalmology & Visual Science 56 (7), 5617-5617, 2015",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=200&pagesize=100&citation_for_view=X2vF2DkAAAAJ:AXPGKjj_ei8C,2015
,Cintia de Paiva,"Dexamethasone Drug Eluting Microwafers Controls Inflammation in Alkali Burned Corneas Associated with Dry EyeF Bian, CS Shin, SC Pflugfelder, G Acharya, CS De PaivaInvestigative Ophthalmology & Visual Science 56 (7), 5621-5621, 2015",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=200&pagesize=100&citation_for_view=X2vF2DkAAAAJ:olpn-zPbct0C,2015
,Cintia de Paiva,"Destructive and protective effects and therapeutic targets of IL-36 family cytokines in dry eye diseaseX Chen, N Lin, H Liu, J Lin, N Gao, Z Liu, CS de Paiva, SC Pflugfelder, ...The Ocular Surface 36, 83-93, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=200&pagesize=100&citation_for_view=X2vF2DkAAAAJ:rbm3iO8VlycC,2025
,Cintia de Paiva,"Desiccation Stress triggers and exacerbates experimental ocular Graft-versus-host-Disease.U Gehlsen, M Maass, D Stary, S Wagener-Ryczek, G Musial, ...The Ocular Surface, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=200&pagesize=100&citation_for_view=X2vF2DkAAAAJ:LXmCCkuhhTsC,2025
,Cintia de Paiva,"Desiccation Stress Triggers and Exacerbates Experimental Ocular Graft-Versus-Host-DiseaseP Steven, U Gehlsen, M Maass, M Pasparakis, CS de Paiva, U Holtick, ...Blood 144 (Supplement 1), 7105-7105, 2024",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=200&pagesize=100&citation_for_view=X2vF2DkAAAAJ:PkcyUWeTMh0C,2024
,Cintia de Paiva,"Desiccation induced changes in cell number, gene expression profiles and transcriptional trajectories in conjunctival myeloid cellsSC Pflugfelder, J Alam, CS De Paiva, DQ Li, G Yasdanpanah, K Xiong, ...Investigative Ophthalmology & Visual Science 64 (8), 681-681, 2023",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=200&pagesize=100&citation_for_view=X2vF2DkAAAAJ:NDuN12AVoxsC,2023
,Cintia de Paiva,"Desiccating Stress Stimulates Expression of Th-1 Immune Response Associated Chemokines and Chemkine Receptors on the Ocular Surface of C57BL/6 MiceKC Yoon, CS De Paiva, W Farley, DQ Li, SC PflugfelderInvestigative Ophthalmology & Visual Science 48 (13), 2314-2314, 2007",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=300&pagesize=100&citation_for_view=X2vF2DkAAAAJ:_Re3VWB3Y0AC,2007
,Cintia de Paiva,"Dendritic Cell-produced TSLP Links Microbial Pathogens to Allergic InflammationDQ Li, Z Su, L Zhang, J Lin, C De Paiva, S PflugfelderInvestigative Ophthalmology & Visual Science 54 (15), 3175-3175, 2013",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=300&pagesize=100&citation_for_view=X2vF2DkAAAAJ:BrmTIyaxlBUC,2013
,Cintia de Paiva,"Dendritic Cell-produced IL-33 Links Microbial Pathogens to Allergic InflammationDQ Li, Z Su, J Lin, L Zhang, CS De Paiva, SC PflugfelderInvestigative Ophthalmology & Visual Science 55 (13), 2485-2485, 2014",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=300&pagesize=100&citation_for_view=X2vF2DkAAAAJ:mvPsJ3kp5DgC,2014
,Cintia de Paiva,"Deletion of interferon-g delays onset and severity of dacryoadenitis in CD25KO miceFSA Pelegrino, EA Volpe, NB Gandhi, DQ Li, SC Pflugfelder, CS de Paiva",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=300&pagesize=100&citation_for_view=X2vF2DkAAAAJ:OcBU2YAGkTUC,2012
,Cintia de Paiva,"Corrigendum to"" Glands of Moll: history, current knowledge and their role in ocular surface homeostasis and disease""[Progr. Retin. Eye Res. 106 (2025) 101362]M Stopfer, I Zahn, K Jüngert, G Aumüller, FL Moll, M Schicht, ...Progress in retinal and eye research, 101364, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=200&pagesize=100&citation_for_view=X2vF2DkAAAAJ:Xl6nMSl579sC,2025
,Cintia de Paiva,"Corneal Epithelial Wound Healing in CD25KO Model of Sjögren SyndromeCS De Paiva, AA Abu-Romman, K Scholand, Z Yu, MA SteppInvestigative Ophthalmology & Visual Science 64 (8), 3131-3131, 2023",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=200&pagesize=100&citation_for_view=X2vF2DkAAAAJ:-jrNzM816MMC,2023
,Cintia de Paiva,"Conjunctival transcriptome changes in Sjögren Syndrome and non-Sjögren Syndrome aqueous-tear-deficient dry eyeCS De Paiva, SC Pflugfelder, Z Yu, R Britton, L Schaefer, K ScholandInvestigative Ophthalmology & Visual Science 65 (7), 412-412, 2024",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=200&pagesize=100&citation_for_view=X2vF2DkAAAAJ:EPG8bYD4jVwC,2024
,Cintia de Paiva,"Conjunctival goblet cells produce bioactive retinoic acid that modulates dendritic cell cytokine signalingY Xiao, CS De Paiva, TG Coursey, F Bian, DQ Li, SC PflugfelderInvestigative Ophthalmology & Visual Science 58 (8), 461-461, 2017",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=200&pagesize=100&citation_for_view=X2vF2DkAAAAJ:ClCfbGk0d_YC,2017
,Cintia de Paiva,"Comparison of desiccating stress without or with inhibition of tear secretion on activation of the IL-12/STAT4 pathwayZ Yu, J Alam, C De Paiva, S PflugfelderInvestigative Ophthalmology & Visual Science 61 (7), 145-145, 2020",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=200&pagesize=100&citation_for_view=X2vF2DkAAAAJ:4xDN1ZYqzskC,2020
,Cintia de Paiva,"Commensal Bacteria Reconstitution Delays Autoimmunity in the Germ-Free CD25KO Model of Sjögren SyndromeCS De Paiva, M Zaheer, C Wang, F Bian, A Swennes, RA Britton, ...Investigative Ophthalmology & Visual Science 58 (8), 795-795, 2017",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=200&pagesize=100&citation_for_view=X2vF2DkAAAAJ:PVjk1bu6vJQC,2017
,Cintia de Paiva,"Clinical trials submissions to The Ocular SurfaceGD Novack, CS de Paiva",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=200&pagesize=100&citation_for_view=X2vF2DkAAAAJ:1DsIQWDZLl8C,2023
,Cintia de Paiva,"Cholinergic Stimulation Modulates Conjunctival GC Antigen PassagesFL Barbosa, CS De Paiva, SC PflugfelderInvestigative Ophthalmology & Visual Science 56 (7), 3528-3528, 2015",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=300&pagesize=100&citation_for_view=X2vF2DkAAAAJ:5ugPr518TE4C,2015
,Cintia de Paiva,"Cholinergic regulation of dendritic cell uptake and immune response to topically applied antigens to the conjunctivaSC Pflugfelder, CS De Paiva, TG Coursey, FL BarbosaInvestigative Ophthalmology & Visual Science 57 (12), 2016",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=200&pagesize=100&citation_for_view=X2vF2DkAAAAJ:lmc2jWPfTJgC,2016
,Cintia de Paiva,"Characterization of Putative Stem Cell Phenotype in Human Limbal EpitheliaDQ Li, LCZ Sharpe, CS de Paiva, LH Luo, SC PflugfelderInvestigative Ophthalmology & Visual Science 45 (13), 3392-3392, 2004",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=300&pagesize=100&citation_for_view=X2vF2DkAAAAJ:k_IJM867U9cC,2004
,Cintia de Paiva,"Characterization of Intraepithelial Lymphocyte Populations and Their Changes in Response to Experimental Desiccating StressEA Volpe, SB Pangelinan, NB Ghandi, SD Kelly, WJ Farley, DQ Li, ...Investigative Ophthalmology & Visual Science 52 (14), 3763-3763, 2011",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=300&pagesize=100&citation_for_view=X2vF2DkAAAAJ:VL0QpB8kHFEC,2011
,Cintia de Paiva,"CD4+ T cells drive corneal nerve damage but are dispensable for corneal epitheliopathy development in the context of dry eyeA Vereertbrugghen, M Pizzano, A Cernutto, F Sabbione, IA Keitelman, ...Investigative Ophthalmology & Visual Science 65 (7), 985-985, 2024",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=200&pagesize=100&citation_for_view=X2vF2DkAAAAJ:rTD5ala9j4wC,2024
,Cintia de Paiva,"Book Chapter The First Transcriptomic Atlas of the Adult Lacrimal Gland Reveals Epithelial Complexity and Identifies Novel Progenitor Cells in MiceV Delcroix, O Mauduit, HS Lee, A Ivanova, T Umazume, SM Knox, ...",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=200&pagesize=100&citation_for_view=X2vF2DkAAAAJ:ziOE8S1-AIUC,2023
,Cintia de Paiva,"Biodegradable PLGA-Based Drug Delivery Systems for Modulating Ocular Surface Disease in a Murine ModelAJ McClellan, E Chang, CS De Paiva, WJ Farley, SC PflugfelderInvestigative Ophthalmology & Visual Science 52 (14), 3777-3777, 2011",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=300&pagesize=100&citation_for_view=X2vF2DkAAAAJ:N5tVd3kTz84C,2011
,Cintia de Paiva,"Biodegradable Microparticle-Based Drug Delivery Systems for Modulating Ocular Surface DiseaseE Chang, WJ Farley, DQ Li, SC Pflugfelder, CS De PaivaInvestigative Ophthalmology & Visual Science 50 (13), 2416-2416, 2009",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=300&pagesize=100&citation_for_view=X2vF2DkAAAAJ:Fu2w8maKXqMC,2009
,Cintia de Paiva,"Attenuated RXRa mediated suppression of innate IFN-γ production by conjunctival monocytes promotes conjunctiva goblet cell loss-implications for xerophthalmia of vitamin A …J Alam, SC Pflugfelder, C De Paiva, R De Souza, Z YuInvestigative Ophthalmology & Visual Science 61 (7), 138-138, 2020",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=200&pagesize=100&citation_for_view=X2vF2DkAAAAJ:PVgj2kMGcgYC,2020
,Cintia de Paiva,"Assessing the Severity of Keratitis Sicca with Videokeratoscopic IndicesCS de Paiva, JL Lindsey, SC PflugfelderInvestigative Ophthalmology & Visual Science 43 (13), 3892-3892, 2002",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=300&pagesize=100&citation_for_view=X2vF2DkAAAAJ:_Qo2XoVZTnwC,2002
,Cintia de Paiva,"ASGARD–Adverse events and safety in glaucoma patients: assessing reports on eye dropsAS Thein, A Hedengran, R Arita, B Cvenkel, G Gazzard, S Heegaard, ...Acta Ophthalmologica 100, 2022",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=200&pagesize=100&citation_for_view=X2vF2DkAAAAJ:7BrZ7Jt4UNcC,2022
,Cintia de Paiva,"Apoptosis of Ocular Surface Cells in Experimental Dry Eye: Comparison of C57B6 and Balb–c Mouse StrainsS Yeh, RM Corrales, CS de Paiva, WJ Farley, DQ Li, ME Stern, ...Investigative Ophthalmology & Visual Science 46 (13), 4434-4434, 2005",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=300&pagesize=100&citation_for_view=X2vF2DkAAAAJ:R3hNpaxXUhUC,2005
,Cintia de Paiva,"Anti-inflammatory therapy changes fate of alkali burned corneas associated with dry eyeC De Paiva, F Pelegrino, E Volpe, S PflugfelderInvestigative Ophthalmology & Visual Science 54 (15), 5980-5980, 2013",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=300&pagesize=100&citation_for_view=X2vF2DkAAAAJ:eMMeJKvmdy0C,2013
,Cintia de Paiva,"A Novel Epithelial Proallergic Cytokine IL‐33 Serves As A Biomarker For Ocular Allergic Inflammationlili zhang, G zhao, CS De Paiva, SC Pflugfelder, DQ LiThe FASEB Journal 25, lb345-lb345, 2011",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=300&pagesize=100&citation_for_view=X2vF2DkAAAAJ:P5F9QuxV20EC,2011
,Cintia de Paiva,"An optimized model of dry eye disease using benzalkonium chloride in C57BL/6 mice: effects on the ocular surfaceR Zhang, M Park, A Richardson, N Tedla, CS De Paiva, SL Watson, ...Investigative Ophthalmology & Visual Science 60 (9), 1411-1411, 2019",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=X2vF2DkAAAAJ&cstart=200&pagesize=100&citation_for_view=X2vF2DkAAAAJ:nVrZBo8bIpAC,2019
